"","HHuniqueID","Communication","NoOfContacts","DaysPassed","PrevAttempts","carMake","carModel","carYr","headOfhouseholdGender","annualDonations","EstRace","PetsPurchases","DigitalHabits_5_AlwaysOn","AffluencePurchases","Age","Job","Marital","Education","DefaultOnRecord","RecentBalance","HHInsurance","CarLoan","Weekday","CallDayTime","past_Outcome","call_dur_min","Y_AcceptedOffer","DTPrediction.0","DTPrediction.1","RF1Prediction","RF500rediction.0","RF500rediction.1","RF100rediction.0","RF100rediction.1","trainingRFtc.0","trainingRFtc.1","trainingLG","trainingLGBoost.0","trainingLGBoost.1","trainingKNN.0","trainingKNN.1","combinedscore","rank"
"1543","HH3517b85d7f","not provided",6,-1,0,"Lexus","ES",2019,"M","","",TRUE,3,TRUE,22,"technician","single","secondary",0,54,1,1,"Friday",10,NA,10.4333333333333,0,0.222222222222222,0.777777777777778,0.367611111111111,0.698,0.302,0.75,0.25,0.722,0.278,0.120165050019367,0.952574126822433,0.0474258731775668,0.74468085106383,0.25531914893617,2.03068784991088,1919
"1544","HHd624ea4856","cellular",2,343,1,"Honda","Civic",2006,"F","","Panamanian",FALSE,2,TRUE,49,"management","married","secondary",0,99,1,0,"Wednesday",15,"failure",11.45,1,0.878048780487805,0.121951219512195,0.744111111111111,0.218,0.782,0.21,0.79,0.24,0.76,0.511801733588804,0.268941421369995,0.731058578630005,0.680851063829787,0.319148936170213,4.01596046790122,1413
"1545","HH891773ae40","cellular",2,-1,0,"Pontiac","Trans Sport",2004,"M","","",FALSE,5,TRUE,40,"admin.","single","tertiary",0,27,0,0,"Thursday",12,NA,7.78333333333332,1,0.222222222222222,0.777777777777778,0.873722222222222,0.112,0.888,0.23,0.77,0.114,0.886,0.884336116452647,0.268941421369995,0.731058578630005,0.48936170212766,0.51063829787234,5.44781077073277,946
"1546","HH636865b793","cellular",4,-1,0,"Chrysler","Pacifica",2015,"M","","",FALSE,4,FALSE,57,"retired","married","primary",0,3288,0,0,"Wednesday",9,NA,3.1,0,0.894642857142857,0.105357142857143,0.159666666666667,0.894,0.106,0.87,0.13,0.898,0.102,0.191948653362128,0.731058578630005,0.268941421369995,0.425531914893617,0.574468085106383,1.47871530269565,2126
"1547","HH994f65a188","cellular",1,157,4,"Maserati","",2000,"F","","",TRUE,3,TRUE,57,"management","divorced","tertiary",0,6468,1,0,"Friday",9,"failure",12.1666666666667,1,0.222222222222222,0.777777777777778,0.661944444444445,0.352,0.648,0.36,0.64,0.408,0.592,0.85658770787647,0.0474258731775666,0.952574126822433,0.468085106382979,0.531914893617021,4.9988545060937,1134
"1548","HHd4a943d357","not provided",1,-1,0,"Lincoln","Continental",2011,"M","","",FALSE,1,FALSE,37,"management","divorced","tertiary",0,168,1,0,"Friday",16,NA,3.78333333333334,0,0.894642857142857,0.105357142857143,0.0619999999999999,0.934,0.066,0.9,0.1,0.948,0.052,0.0327289998628228,0.952574126822433,0.0474258731775668,0.787234042553192,0.212765957446809,0.616277973344341,2919
"1549","HHa6807aed4f","cellular",3,-1,0,"Mitsubishi","Diamante",2011,"F","","",TRUE,3,FALSE,55,"entrepreneur","divorced","secondary",0,1553,0,0,"Thursday",10,NA,1.41666666666667,0,0.894642857142857,0.105357142857143,0.00499999999999984,0.996,0.004,0.95,0.05,1,0,0.05574914225434,0.952574126822433,0.0474258731775668,0.595744680851064,0.404255319148936,0.666787477437986,2843
"1550","HHdd40c0167f","cellular",1,-1,0,"Lexus","SC",2018,"F","","Melanesian",FALSE,2,TRUE,60,"technician","single","primary",0,11262,0,0,"Wednesday",9,NA,5.38333333333335,1,0.894642857142857,0.105357142857143,0.692888888888889,0.222,0.778,0.21,0.79,0.258,0.742,0.192266571976541,0.952574126822433,0.0474258731775668,0.574468085106383,0.425531914893617,3.08058150290487,1674
"1551","HH00d013df96","telephone",4,-1,0,"Mazda","MX-3",2002,"M","","",TRUE,4,FALSE,26,"services","single","tertiary",0,0,0,1,"Wednesday",13,NA,4.35000000000004,1,0.894642857142857,0.105357142857143,0.703333333333333,0.246,0.754,0.27,0.73,0.258,0.742,0.387131987467114,0.731058578630005,0.268941421369995,0.702127659574468,0.297872340425532,3.28530289211978,1617
"1552","HH74a7843c32","not provided",2,-1,0,"Dodge","Viper",2013,"F","","Chamorro",TRUE,4,FALSE,47,"technician","divorced","secondary",0,1851,1,0,"Tuesday",13,NA,2.33333333333327,0,0.894642857142857,0.105357142857143,0.0229444444444443,0.982,0.018,0.97,0.03,0.986,0.014,0.0431379500212556,0.952574126822433,0.0474258731775668,0.851063829787234,0.148936170212766,0.406857136268731,3466
"1553","HH37faa03095","cellular",3,158,7,"Acura","Legend",1998,"F","$394.61 ","Kiowa",FALSE,1,FALSE,35,"self-employed","married","tertiary",0,2427,0,0,"Sunday",12,"other",3.49999999999991,1,0,1,0.922888888888889,0.062,0.938,0.09,0.91,0.054,0.946,0.999999999633581,0.0474258731775666,0.952574126822433,0.404255319148936,0.595744680851064,6.34231880730708,201
"1554","HHbf46b3374e","cellular",1,280,1,"GMC","Sierra",2017,"M","","",FALSE,5,TRUE,32,"entrepreneur","married","secondary",0,390,0,0,"Sunday",15,"failure",7.33333333333341,1,0.222222222222222,0.777777777777778,0.939222222222222,0.066,0.934,0.08,0.92,0.054,0.946,0.78957805709842,0.268941421369995,0.731058578630005,0.617021276595745,0.382978723404255,5.48139313691046,924
"1555","HHf73303b056","not provided",1,-1,0,"Lexus","SC",2008,"F","","Fijian",TRUE,5,FALSE,25,"admin.","single","tertiary",0,40,0,0,"Tuesday",15,NA,1.06666666666678,0,0.894642857142857,0.105357142857143,0.0437777777777776,0.968,0.032,0.96,0.04,0.966,0.034,0.027335158714951,0.999088948805599,0.000911051194400645,0.702127659574468,0.297872340425532,0.537475693192026,3111
"1556","HHbe0e1fa4c0","cellular",1,-1,0,"Volvo","960",2003,"M","","",TRUE,3,FALSE,47,"retired","divorced","secondary",0,47,0,0,"Wednesday",14,NA,8.15,0,0.222222222222222,0.777777777777778,0.356166666666667,0.732,0.268,0.76,0.24,0.726,0.274,0.780478184434368,0.731058578630005,0.268941421369995,0.468085106382979,0.531914893617021,3.14111227719916,1657
"1557","HH7f0552b062","cellular",1,164,4,"BMW","M Roadster",2018,"M","","",TRUE,3,TRUE,30,"management","married","tertiary",0,7,1,0,"Friday",9,"other",2.88333333333336,1,0.894642857142857,0.105357142857143,0.220611111111111,0.788,0.212,0.83,0.17,0.82,0.18,0.122697144267546,0.731058578630005,0.268941421369995,0.595744680851064,0.404255319148936,1.46325102764362,2129
"1558","HHc4434b13fa","cellular",1,-1,0,"Suzuki","Cultus",1995,"F","","",FALSE,1,TRUE,33,"services","married","secondary",0,1330,1,0,"Wednesday",9,NA,4.08333333333331,0,0.894642857142857,0.105357142857143,0.0697777777777778,0.94,0.06,0.94,0.06,0.954,0.046,0.0716925336176733,0.731058578630005,0.268941421369995,0.723404255319149,0.276595744680851,0.888586842525662,2590
"1559","HH566816efe6","cellular",2,-1,0,"Pontiac","6000",1996,"F","","",TRUE,1,TRUE,26,"blue-collar","married","secondary",0,697,1,0,"Monday",16,NA,4.21666666666663,0,0.894642857142857,0.105357142857143,0.130722222222222,0.862,0.138,0.91,0.09,0.91,0.09,0.185320702533633,0.731058578630005,0.268941421369995,0.659574468085106,0.340425531914894,1.21804479867566,2276
"1560","HH59127a53c7","cellular",2,247,3,"Volkswagen","Golf",2003,"M","","",TRUE,2,TRUE,44,"technician","married","secondary",0,-199,0,0,"Tuesday",16,"failure",11.5333333333334,0,0.222222222222222,0.777777777777778,0.338222222222222,0.666,0.334,0.7,0.3,0.7,0.3,0.906983031063292,0.268941421369995,0.731058578630005,0.595744680851064,0.404255319148936,3.75407470662001,1491
"1561","HHe21e8c49d5","not provided",1,-1,0,"Buick","Lucerne",2019,"M","","Yaqui",FALSE,3,TRUE,49,"blue-collar","married","primary",0,23,1,0,"Saturday",15,NA,4.11666666666662,0,0.894642857142857,0.105357142857143,-2.69969232154684e-16,1,0,0.99,0.01,1,0,5.37567298722145e-07,0.999088948805599,0.000911051194400645,0.829787234042553,0.170212765957447,0.286481497576289,3777
"1562","HH66ed2e7128","cellular",1,279,2,"Oldsmobile","Silhouette",2007,"F","","",FALSE,3,FALSE,31,"technician","single","secondary",0,2544,0,0,"Sunday",12,"success",3.81666666666673,1,0.148936170212766,0.851063829787234,0.904722222222222,0.092,0.908,0.14,0.86,0.07,0.93,0.980846762395713,0.0474258731775666,0.952574126822433,0.270833333333333,0.729166666666667,6.21165138567205,313
"1563","HHb64dd1c473","cellular",1,462,1,"Mercury","Tracer",2004,"F","","Chickasaw",TRUE,5,FALSE,33,"technician","married","secondary",0,6699,0,0,"Monday",9,"failure",7.08333333333337,0,0.222222222222222,0.777777777777778,0.275722222222222,0.772,0.228,0.74,0.26,0.798,0.202,3.25199297666081e-06,0.268941421369995,0.731058578630005,0.829787234042553,0.170212765957447,2.36905237435821,1832
"1564","HHff9317a80a","cellular",1,113,3,"Panoz","Esperante",2018,"M","","",TRUE,2,FALSE,43,"management","divorced","tertiary",0,2367,0,0,"Tuesday",13,"success",1.38333333333328,1,0.148936170212766,0.851063829787234,0.935611111111111,0.06,0.94,0.06,0.94,0.062,0.938,0.924024596128343,0.268941421369995,0.731058578630005,0.170212765957447,0.829787234042553,6.15393423858814,373
"1565","HHeb0bcd09ed","not provided",3,-1,0,"Audi","S8",2016,"F","$772.23 ","Comanche",TRUE,5,FALSE,27,"unemployed","married","secondary",0,293,1,0,"Tuesday",11,NA,1.16666666666672,0,0.894642857142857,0.105357142857143,0.0142777777777776,0.992,0.008,0.99,0.01,0.99,0.01,7.42085321716982e-11,0.999983298578152,1.67014218480952e-05,0.808510638297872,0.191489361702128,0.324863206055327,3670
"1566","HHaa93b0513b","cellular",1,83,1,"Audi","A4",2014,"F","$1,232.28 ","",FALSE,5,TRUE,37,"management","married","tertiary",0,165,0,0,"Monday",14,"other",5.25000000000002,0,0.294964028776978,0.705035971223022,0.164833333333333,0.85,0.15,0.84,0.16,0.87,0.13,5.76225496424246e-08,0.731058578630005,0.268941421369995,0.553191489361702,0.446808510638298,1.86078596085386,1968
"1567","HHa5584fe5e2","not provided",1,-1,0,"Oldsmobile","Intrigue",2011,"M","","Polynesian",FALSE,5,FALSE,21,"student","single",NA,0,200,0,0,"Monday",12,NA,0.133333333333248,0,0.894642857142857,0.105357142857143,0.169055555555556,0.9,0.1,0.88,0.12,0.91,0.09,0.226488902418918,0.952574126822433,0.0474258731775668,0.446808510638298,0.553191489361702,1.24246340781533,2264
"1568","HH2069124b06","cellular",5,-1,0,"Mercedes-Benz","E-Class",2014,"M","","Delaware",TRUE,3,TRUE,54,"management","married","tertiary",0,0,0,0,"Thursday",17,NA,1.9666666666666,0,0.894642857142857,0.105357142857143,0.0501111111111111,0.96,0.04,0.95,0.05,0.972,0.028,0.205370360413635,0.731058578630005,0.268941421369995,0.680851063829787,0.319148936170213,1.01681786081099,2457
"1569","HH42e1226b94","cellular",3,-1,0,"Audi","TT",2012,"M","","",TRUE,2,FALSE,50,"technician","married","secondary",0,156,0,1,"Tuesday",13,NA,18.8333333333333,1,0.222222222222222,0.777777777777778,0.897055555555555,0.076,0.924,0.16,0.84,0.056,0.944,0.97764165088543,0.0474258731775666,0.952574126822433,0.595744680851064,0.404255319148936,5.82024887463458,708
"1570","HH92c5e146dd","cellular",1,196,1,"Mitsubishi","Galant",2019,"F","","Uruguayan",FALSE,1,TRUE,62,"retired","married","secondary",0,1495,0,0,"Monday",9,"success",10.1000000000001,1,0.222222222222222,0.777777777777778,0.934833333333333,0.088,0.912,0.13,0.87,0.12,0.88,0.993982149246823,0.268941421369995,0.731058578630005,0.191489361702128,0.808510638297872,5.97332914395248,590
"1571","HHe01b7200a1","not provided",3,-1,0,"Porsche","Boxster",2019,"F","","",TRUE,5,TRUE,38,"admin.","married","secondary",0,607,1,0,"Wednesday",10,NA,5.24999999999994,0,0.894642857142857,0.105357142857143,0.00355555555555533,0.996,0.004,1,0,0.998,0.002,0.0596278519956634,0.952574126822433,0.0474258731775668,0.914893617021277,0.0851063829787234,0.303517251009096,3733
"1572","HH8b0f7bba5e","cellular",5,-1,0,"Mercedes-Benz","E-Class",1995,"F","","Cuban",TRUE,3,TRUE,33,"technician","divorced","secondary",0,801,0,0,"Friday",14,NA,5.68333333333332,1,0.894642857142857,0.105357142857143,0.707611111111111,0.236,0.764,0.24,0.76,0.27,0.73,0.172304189829155,0.731058578630005,0.268941421369995,0.765957446808511,0.234042553191489,3.03464530724778,1682
"1573","HHa479a564f2","cellular",1,96,8,"Toyota","Tacoma",2013,"M","","",FALSE,5,TRUE,40,"management","married","tertiary",0,0,0,0,"Tuesday",10,"success",2.44999999999998,1,0.148936170212766,0.851063829787234,0.954444444444445,0.032,0.968,0.08,0.92,0.012,0.988,0.884872970950603,0.268941421369995,0.731058578630005,0.106382978723404,0.893617021276596,6.23661240064444,286
"1574","HH2cb815593a","cellular",4,-1,0,"Bentley","Continental GT",2018,"F","","",TRUE,2,FALSE,43,"technician","married","secondary",0,3723,1,0,"Tuesday",14,NA,2.23333333333342,0,0.894642857142857,0.105357142857143,0.0562777777777777,0.944,0.056,0.95,0.05,0.946,0.054,0.0537077684981925,0.952574126822433,0.0474258731775668,0.723404255319149,0.276595744680851,0.643086529213753,2877
"1575","HH7c8512de98","cellular",3,-1,0,"GMC","Canyon",2016,"F","","",TRUE,1,FALSE,45,"management","married","secondary",0,446,0,0,"Thursday",17,NA,5.06666666666661,1,0.894642857142857,0.105357142857143,0.619833333333333,0.33,0.67,0.26,0.74,0.31,0.69,0.261603607051012,0.731058578630005,0.268941421369995,0.680851063829787,0.319148936170213,3.05505110744836,1677
"1576","HHd8203e545c","telephone",2,347,5,"Subaru","Tribeca",2019,"F","","",TRUE,2,TRUE,56,"blue-collar","single","primary",0,39,1,0,"Friday",17,"failure",3.1833333333334,0,0.894642857142857,0.105357142857143,0.107555555555556,0.954,0.046,0.9,0.1,0.966,0.034,0.311052225404604,0.268941421369995,0.731058578630005,0.74468085106383,0.25531914893617,1.58278709582792,2082
"1577","HHd16593d18d","telephone",3,-1,0,"Buick","Reatta",2001,"M","","",TRUE,4,FALSE,31,"admin.","single","secondary",0,0,0,0,"Wednesday",10,NA,8.80000000000002,0,0.222222222222222,0.777777777777778,0.602055555555556,0.422,0.578,0.45,0.55,0.398,0.602,0.715835050683462,0.731058578630005,0.268941421369995,0.680851063829787,0.319148936170213,3.81170318600145,1477
"1578","HHeef8dce783","cellular",2,-1,0,"BMW","525",2014,"F","","",FALSE,5,FALSE,47,"blue-collar","married","secondary",0,846,1,0,"Friday",13,NA,7.28333333333325,0,0.878048780487805,0.121951219512195,0.0182222222222222,0.99,0.01,1,0,0.992,0.008,2.04348659515359e-05,0.952574126822433,0.0474258731775668,0.808510638297872,0.191489361702128,0.378886889257841,3542
"1579","HHf7d9c6457f","cellular",3,-1,0,"Ford","E-Series",2014,"F","","",FALSE,3,FALSE,36,"technician","married","secondary",0,594,0,1,"Tuesday",10,NA,3.83333333333335,0,0.894642857142857,0.105357142857143,0.104888888888889,0.922,0.078,0.87,0.13,0.91,0.09,0.0990467721352962,0.952574126822433,0.0474258731775668,0.74468085106383,0.25531914893617,0.805148937106176,2672
"1580","HH3392bd24c8","cellular",3,202,2,"Volkswagen","Golf",2007,"M","","",FALSE,5,FALSE,49,"housemaid","married","secondary",0,3570,0,0,"Thursday",10,"failure",1.03333333333331,0,0.894642857142857,0.105357142857143,0.033611111111111,0.98,0.02,0.93,0.07,0.992,0.008,0.14555787281481,0.952574126822433,0.0474258731775668,0.659574468085106,0.340425531914894,0.736766420764413,2761
"1581","HH1d4ad5edfe","not provided",1,-1,0,"Toyota","Xtra",2005,"F","","Pima",TRUE,5,TRUE,45,"services","married","secondary",0,-839,1,0,"Thursday",13,NA,1.13333333333324,0,0.894642857142857,0.105357142857143,-2.91803618305645e-16,1,0,0.99,0.01,0.998,0.002,1.73992618932047e-06,0.999088948805599,0.000911051194400645,0.936170212765957,0.0638297872340425,0.182099721211775,3976
"1582","HH4bf7ec7300","cellular",1,342,4,"BMW","M Roadster",2018,"F","","",FALSE,5,FALSE,23,"unemployed","single","secondary",0,-503,1,0,"Tuesday",17,"other",1.53333333333331,0,0.894642857142857,0.105357142857143,0.089,0.94,0.06,0.91,0.09,0.964,0.036,0.224841085887021,0.952574126822433,0.0474258731775668,0.553191489361702,0.446808510638298,1.01043261256003,2466
"1583","HHaf79202036","cellular",1,-1,0,"Dodge","Ram 50",2003,"M","","",TRUE,3,FALSE,43,"unemployed","divorced","secondary",0,1854,0,0,"Thursday",16,NA,5.38333333333343,1,0.294964028776978,0.705035971223022,0.951833333333334,0.034,0.966,0.02,0.98,0.04,0.96,0.999947540689052,0.0474258731775666,0.952574126822433,0.404255319148936,0.595744680851064,6.15930231958557,366
"1584","HH1fedb5560b","cellular",1,-1,0,"Suzuki","X-90",2006,"F","","",FALSE,4,TRUE,58,"management","married","tertiary",0,136,1,0,"Wednesday",9,NA,3.31666666666665,0,0.894642857142857,0.105357142857143,0.183166666666667,0.762,0.238,0.81,0.19,0.864,0.136,0.1333801028019,0.731058578630005,0.268941421369995,0.553191489361702,0.446808510638298,1.51848717766734,2110
"1585","HH613d2da28a","not provided",1,-1,0,"Land Rover","LR3",2017,"F","$699.12 ","",FALSE,1,FALSE,37,"technician","single","secondary",0,6714,1,0,"Saturday",10,NA,1.49999999999999,0,0.894642857142857,0.105357142857143,0.00444444444444418,0.996,0.004,1,0,0.996,0.004,2.22044604925031e-16,0.999983298578152,1.67014218480952e-05,0.893617021276596,0.106382978723404,0.219756823002395,3921
"1586","HH86a98f9d06","not provided",3,-1,0,"BMW","5 Series",2013,"F","","",TRUE,5,TRUE,52,"blue-collar","divorced","primary",0,-57,1,0,"Thursday",17,NA,1.89999999999998,0,0.894642857142857,0.105357142857143,0.0194444444444443,0.988,0.012,1,0,0.996,0.004,0.0343844734063505,0.952574126822433,0.0474258731775668,0.851063829787234,0.148936170212766,0.352103659653826,3608
"1587","HH1f1bd0f951","not provided",1,-1,0,"Mazda","B-Series",2019,"F","$894.85 ","",TRUE,4,FALSE,55,"services","married","secondary",0,697,1,0,"Friday",14,NA,3.43333333333344,0,0.894642857142857,0.105357142857143,0.00916666666666646,0.992,0.008,1,0,0.996,0.004,2.38521944533037e-10,0.999088948805599,0.000911051194400645,1,0,0.118268194290065,3999
"1588","HH840e363eec","telephone",4,-1,0,"Acura","RL",2019,"F","","",TRUE,2,TRUE,49,"services","married","secondary",0,320,0,0,"Sunday",9,NA,32.8499999999999,1,0.222222222222222,0.777777777777778,0.872222222222222,0.088,0.912,0.07,0.93,0.114,0.886,0.999804877991503,0.0474258731775666,0.952574126822433,0.446808510638298,0.553191489361702,6.01134827195342,545
"1589","HH1f9e37591c","cellular",7,-1,0,"Jeep","Cherokee",2008,"F","","",FALSE,5,TRUE,43,"technician","married","secondary",0,136,0,0,"Tuesday",16,NA,6.04999999999999,1,0.894642857142857,0.105357142857143,0.633166666666667,0.338,0.662,0.33,0.67,0.308,0.692,0.11892772950228,0.731058578630005,0.268941421369995,0.723404255319149,0.276595744680851,2.79382203841027,1740
"1590","HH67becfd4a1","cellular",2,-1,0,"Subaru","Brat",1997,"M","","",TRUE,3,TRUE,40,"management","married","tertiary",0,0,1,0,"Wednesday",9,NA,8.43333333333335,1,0.878048780487805,0.121951219512195,0.6455,0.306,0.694,0.31,0.69,0.294,0.706,0.203006199844893,0.731058578630005,0.268941421369995,0.574468085106383,0.425531914893617,3.1094307556207,1664
"1591","HHb93c2c0a3f","cellular",1,-1,0,"Mercedes-Benz","C-Class",2005,"F","","",TRUE,2,TRUE,25,"student","single","tertiary",0,253,0,0,"Monday",14,NA,9.94999999999996,1,0.222222222222222,0.777777777777778,0.932555555555555,0.08,0.92,0.11,0.89,0.062,0.938,0.968282970872223,0.731058578630005,0.268941421369995,0.340425531914894,0.659574468085106,5.4225766381051,962
"1592","HH22aee871fe","cellular",1,-1,0,"Audi","R8",2019,"M","","",FALSE,4,FALSE,30,"technician","married","secondary",0,1660,1,0,"Thursday",14,NA,3.93333333333336,0,0.894642857142857,0.105357142857143,0.0642222222222222,0.932,0.068,0.9,0.1,0.938,0.062,0.0748778869808827,0.731058578630005,0.268941421369995,0.74468085106383,0.25531914893617,0.934495600144191,2540
"1593","HH9041f30e09","not provided",25,-1,0,"Infiniti","FX",2016,"F","","",FALSE,1,FALSE,29,"management","single","tertiary",0,0,0,0,"Saturday",12,NA,0.266666666666655,0,0.894642857142857,0.105357142857143,0.015722222222222,0.994,0.006,0.99,0.01,0.99,0.01,0.00420016429543427,0.993307149075715,0.00669285092428486,0.893617021276596,0.106382978723404,0.248633136800266,3868
"1594","HH4bea451def","cellular",1,90,5,"Nissan","Maxima",2016,"F","","",FALSE,5,TRUE,37,"management","married","tertiary",0,203,0,0,"Wednesday",9,"success",12.65,1,0.222222222222222,0.777777777777778,0.918277777777778,0.08,0.92,0.04,0.96,0.06,0.94,0.985507917605054,0.00669285092428473,0.993307149075715,0.106382978723404,0.893617021276596,6.47020986573514,130
"1595","HH080e286f16","cellular",1,-1,0,"Oldsmobile","Regency",2008,"M","","",FALSE,4,TRUE,29,"technician","single","secondary",0,590,0,0,"Monday",14,NA,2.06666666666662,1,0.294964028776978,0.705035971223022,0.869777777777778,0.12,0.88,0.08,0.92,0.126,0.874,0.999830120969038,0.268941421369995,0.731058578630005,0.382978723404255,0.617021276595745,5.72694594741781,771
"1596","HHbe042f5990","cellular",4,-1,0,"Kia","",2012,"F","","Yuman",FALSE,2,TRUE,39,"blue-collar","single","secondary",0,0,0,0,"Wednesday",17,NA,14.4,1,0.222222222222222,0.777777777777778,0.951388888888889,0.04,0.96,0.04,0.96,0.038,0.962,0.93947684433384,0.00669285092428473,0.993307149075715,0.574468085106383,0.425531914893617,6.01809368608095,532
