dataID,HHuniqueID,Communication.x,LastContactDay.x,LastContactMonth.x,NoOfContacts.x,DaysPassed.x,PrevAttempts.x,past_Outcome,CallStart.x,CallEnd.x,Y_AcceptedOffer,carMake,carModel,carYr,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age.x,Job.x,Marital.x,Education.x,DefaultOnRecord,RecentBalance,HHInsurance.x,CarLoan.x,Age.y,Job.y,Marital.y,Education.y,Default,Balance,HHInsurance.y,CarLoan.y,Communication.y,LastContactDay.y,LastContactMonth.y,NoOfContacts.y,DaysPassed.y,PrevAttempts.y,Outcome,CallStart.y,CallEnd.y,CarInsurance
1749,HH636cf2fa8c,cellular,28,aug,23,-1,0,,10:07:12,10:07:32,DidNotAccept,Morgan,,2016,M,,Cuban,TRUE,3,FALSE,48,housemaid,married,primary,0,0,0,0,48,housemaid,married,primary,0,0,0,0,cellular,28,aug,23,-1,0,,10:07:12,10:07:32,0
1750,HH59863fa537,cellular,22,aug,4,-1,0,,10:09:46,10:15:00,DidNotAccept,Mercedes-Benz,S-Class,,F,,,FALSE,3,TRUE,52,blue-collar,married,secondary,0,-164,0,0,52,blue-collar,married,secondary,0,-164,0,0,cellular,22,aug,4,-1,0,,10:09:46,10:15:00,0
1751,HH33ac347a79,cellular,21,aug,1,184,3,success,9:25:09,9:32:27,Accepted,Cadillac,DeVille,2013,M,,White,FALSE,5,TRUE,59,unemployed,married,secondary,0,1047,0,0,59,unemployed,married,secondary,0,1047,0,0,cellular,21,aug,1,184,3,success,09:25:09,09:32:27,1
1752,HH4a087baea1,cellular,9,feb,10,-1,0,,16:19:27,16:19:34,DidNotAccept,Lincoln,Continental,1999,M,,,TRUE,5,FALSE,42,technician,single,secondary,0,49,0,0,42,technician,single,secondary,0,49,0,0,cellular,9,feb,10,-1,0,,16:19:27,16:19:34,0
1753,HH4bafd97bd3,cellular,23,jun,1,-1,0,,9:37:38,10:01:05,Accepted,BMW,7 Series,2012,F,,,TRUE,1,FALSE,30,blue-collar,single,secondary,0,315,0,0,30,blue-collar,single,secondary,0,315,0,0,cellular,23,jun,1,-1,0,,09:37:38,10:01:05,1
1754,HH31d6baf6ff,cellular,18,may,3,-1,0,,13:06:55,13:09:20,DidNotAccept,Panoz,Esperante,,M,,Ute,FALSE,1,TRUE,31,admin.,single,secondary,0,1129,1,0,31,admin.,single,secondary,0,1129,1,0,cellular,18,may,3,-1,0,,13:06:55,13:09:20,0
1755,HH326974a993,cellular,18,may,5,-1,0,,17:23:35,17:23:58,DidNotAccept,Chevrolet,Metro,2008,M,,Chippewa,FALSE,3,TRUE,30,admin.,married,secondary,0,2678,1,0,30,admin.,married,secondary,0,2678,1,0,cellular,18,may,5,-1,0,,17:23:35,17:23:58,0
1756,HH869d9c47cf,cellular,28,jan,1,-1,0,,14:03:50,14:16:39,Accepted,Chevrolet,1500,2003,M,,,FALSE,5,FALSE,28,,single,secondary,0,4465,0,0,28,,single,secondary,0,4465,0,0,cellular,28,jan,1,-1,0,,14:03:50,14:16:39,1
1757,HH56b19f7970,cellular,5,may,3,337,1,other,15:05:16,15:19:38,Accepted,Subaru,Impreza,2011,F,,Laotian,FALSE,3,FALSE,35,admin.,married,secondary,0,1286,1,0,35,admin.,married,secondary,0,1286,1,0,cellular,5,may,3,337,1,other,15:05:16,15:19:38,1
1758,HH1920ff3452,,16,may,2,-1,0,,14:29:27,14:32:53,DidNotAccept,Oldsmobile,88,2004,M,,,FALSE,2,FALSE,36,admin.,divorced,secondary,0,246,1,0,36,admin.,divorced,secondary,0,246,1,0,,16,may,2,-1,0,,14:29:27,14:32:53,0
1759,HH001f60887a,,30,may,1,-1,0,,12:32:12,12:35:09,DidNotAccept,GMC,Yukon,2008,F,,,TRUE,3,TRUE,40,services,divorced,secondary,0,1959,1,0,40,services,divorced,secondary,0,1959,1,0,,30,may,1,-1,0,,12:32:12,12:35:09,0
1760,HHcbdcc7cd65,,16,may,2,-1,0,,16:27:50,16:42:01,DidNotAccept,,Daewoo Lacetti,2014,M,,,TRUE,5,FALSE,53,blue-collar,married,secondary,0,2,1,0,53,blue-collar,married,secondary,0,2,1,0,,16,may,2,-1,0,,16:27:50,16:42:01,0
1761,HHe40529b480,,3,jun,4,-1,0,,15:17:25,15:20:04,DidNotAccept,Dodge,Ram 3500,2009,M,,,FALSE,2,TRUE,30,admin.,single,secondary,0,3809,1,0,30,admin.,single,secondary,0,3809,1,0,,3,jun,4,-1,0,,15:17:25,15:20:04,0
1762,HHaadce88c55,,30,may,1,-1,0,,9:11:41,9:12:37,DidNotAccept,Mazda,MX-5,2013,M,,,FALSE,3,TRUE,51,entrepreneur,married,tertiary,0,267,1,0,51,entrepreneur,married,tertiary,0,267,1,0,,30,may,1,-1,0,,09:11:41,09:12:37,0
1763,HH3b60ae7200,cellular,14,may,1,352,5,failure,13:09:40,13:14:57,DidNotAccept,,Focus,2010,M,,,TRUE,1,TRUE,31,blue-collar,married,primary,0,554,1,0,31,blue-collar,married,primary,0,554,1,0,cellular,14,may,1,352,5,failure,13:09:40,13:14:57,0
1764,HH95cb8e551f,cellular,14,oct,1,182,3,success,15:53:31,16:01:42,Accepted,Nissan,GT-R,2019,M,,,FALSE,1,FALSE,51,management,married,tertiary,0,469,0,0,51,management,married,tertiary,0,469,0,0,cellular,14,oct,1,182,3,success,15:53:31,16:01:42,1
1765,HH539e5c0b01,cellular,1,jun,1,-1,0,,9:35:49,9:53:56,Accepted,Aston Martin,V8 Vantage,2019,F,,Apache,TRUE,2,TRUE,38,unemployed,single,secondary,0,804,0,0,38,unemployed,single,secondary,0,804,0,0,cellular,1,jun,1,-1,0,,09:35:49,09:53:56,1
1766,HHd3509b792f,cellular,6,may,1,-1,0,,15:24:00,15:36:34,Accepted,Ford,Windstar,2014,F,,Asian Indian,TRUE,5,TRUE,29,admin.,single,secondary,0,27,1,0,29,admin.,single,secondary,0,27,1,0,cellular,6,may,1,-1,0,,15:24:00,15:36:34,1
1767,HH936e99015d,telephone,5,feb,6,-1,0,,16:16:42,16:21:02,DidNotAccept,Pontiac,G8,2018,M,,,TRUE,2,TRUE,49,blue-collar,married,secondary,0,171,0,0,49,blue-collar,married,secondary,0,171,0,0,telephone,5,feb,6,-1,0,,16:16:42,16:21:02,0
1768,HHb28f699f24,cellular,7,jul,7,-1,0,,9:31:02,9:34:21,DidNotAccept,Maserati,Quattroporte,2016,F,,,TRUE,2,TRUE,44,entrepreneur,married,primary,0,5038,0,0,44,entrepreneur,married,primary,0,5038,0,0,cellular,7,jul,7,-1,0,,09:31:02,09:34:21,0
1769,HH26ba00d026,cellular,2,feb,3,5,5,other,16:27:08,16:29:15,DidNotAccept,Nissan,Sentra,2003,F,,Samoan,FALSE,1,FALSE,37,self-employed,divorced,secondary,0,1082,0,0,37,self-employed,divorced,secondary,0,1082,0,0,cellular,2,feb,3,5,5,other,16:27:08,16:29:15,0
1770,HHcba3299b1d,cellular,4,may,1,182,1,success,9:32:08,9:40:17,Accepted,Dodge,Intrepid,2011,M,,Thai,TRUE,1,FALSE,33,services,married,secondary,0,1697,0,0,33,services,married,secondary,0,1697,0,0,cellular,4,may,1,182,1,success,09:32:08,09:40:17,1
1771,HH4c3cb9a0bf,cellular,22,feb,1,130,1,failure,9:48:31,9:53:18,DidNotAccept,Mercury,Grand Marquis,1995,M,,,TRUE,5,FALSE,59,unemployed,divorced,secondary,0,7469,0,0,59,unemployed,divorced,secondary,0,7469,0,0,cellular,22,feb,1,130,1,failure,09:48:31,09:53:18,0
1772,HH3976fb7cab,cellular,15,feb,4,185,6,success,11:54:50,12:01:12,Accepted,Honda,Prelude,2011,M,,,FALSE,2,FALSE,48,unemployed,married,secondary,0,926,0,0,48,unemployed,married,secondary,0,926,0,0,cellular,15,feb,4,185,6,success,11:54:50,12:01:12,1
1773,HH1d644afb1d,cellular,17,apr,1,149,2,failure,17:17:06,17:28:53,DidNotAccept,Chevrolet,Impala,2018,M,,,TRUE,1,FALSE,38,management,married,tertiary,0,5432,1,1,38,management,married,tertiary,0,5432,1,1,cellular,17,apr,1,149,2,failure,17:17:06,17:28:53,0
1774,HH41fa2e6689,cellular,28,jan,1,-1,0,,15:30:23,15:31:11,DidNotAccept,Honda,,2019,F,,,TRUE,3,FALSE,42,services,divorced,secondary,0,466,0,0,42,services,divorced,secondary,0,466,0,0,cellular,28,jan,1,-1,0,,15:30:23,15:31:11,0
1775,HHebed89276b,cellular,11,mar,1,-1,0,,12:59:20,13:04:43,Accepted,Pontiac,6000,1995,F,,,TRUE,1,FALSE,65,housemaid,married,primary,0,715,0,0,65,housemaid,married,primary,0,715,0,0,cellular,11,mar,1,-1,0,,12:59:20,13:04:43,1
1776,HH08f81dc0e9,,20,jun,3,-1,0,,11:57:37,11:59:28,DidNotAccept,Dodge,Aspen,1986,M,,Chinese,TRUE,5,FALSE,40,management,married,tertiary,0,10786,0,0,40,management,married,tertiary,0,10786,0,0,,20,jun,3,-1,0,,11:57:37,11:59:28,0
1777,HH51266e03ac,,15,may,3,-1,0,,11:00:57,11:02:35,DidNotAccept,Saturn,VUE,2018,M,,Cuban,FALSE,5,FALSE,42,management,married,tertiary,0,9,1,0,42,management,married,tertiary,0,9,1,0,,15,may,3,-1,0,,11:00:57,11:02:35,0
1778,HH5934a4deec,cellular,15,may,1,345,1,other,10:53:23,11:00:55,DidNotAccept,Mercedes-Benz,C-Class,2011,F,,,TRUE,3,TRUE,35,blue-collar,married,secondary,0,253,1,0,35,blue-collar,married,secondary,0,253,1,0,cellular,15,may,1,345,1,other,10:53:23,11:00:55,0
1779,HHd16a7e651a,cellular,21,nov,2,-1,0,,17:59:42,18:07:24,Accepted,,Sunbird,1994,M,,,TRUE,4,TRUE,47,unemployed,married,primary,0,324,0,0,47,unemployed,married,primary,0,324,0,0,cellular,21,nov,2,-1,0,,17:59:42,18:07:24,1
1780,HH6559cc7cd5,cellular,13,may,1,91,5,success,9:33:30,9:38:19,Accepted,Chevrolet,G-Series G10,2002,F,,Latin American Indian,FALSE,1,FALSE,77,retired,married,primary,0,3324,0,0,77,retired,married,primary,0,3324,0,0,cellular,13,may,1,91,5,success,09:33:30,09:38:19,1
1781,HHf68393b7d2,cellular,9,jul,1,-1,0,,12:53:18,12:58:28,DidNotAccept,Toyota,Tundra,2012,M,,Samoan,TRUE,4,TRUE,33,management,married,tertiary,0,0,1,0,33,management,married,tertiary,0,0,1,0,cellular,9,jul,1,-1,0,,12:53:18,12:58:28,0
1782,HH6799a503ff,cellular,6,may,1,-1,0,,9:45:01,10:05:06,Accepted,Chevrolet,Blazer,2007,F,$871.34 ,,FALSE,2,FALSE,31,blue-collar,single,secondary,0,1979,1,1,31,blue-collar,single,secondary,0,1979,1,1,cellular,6,may,1,-1,0,,09:45:01,10:05:06,1
1783,HH6c4ef65537,telephone,14,nov,1,-1,0,,9:24:31,9:27:23,Accepted,Ford,E-Series,2002,M,,,TRUE,1,TRUE,57,blue-collar,married,,0,3585,0,0,57,blue-collar,married,,0,3585,0,0,telephone,14,nov,1,-1,0,,09:24:31,09:27:23,1
1784,HH0f4f3a2d6e,cellular,17,apr,1,-1,0,,11:52:13,11:57:10,DidNotAccept,Mazda,Miata MX-5,2009,F,,,TRUE,5,FALSE,30,admin.,single,tertiary,0,739,1,0,30,admin.,single,tertiary,0,739,1,0,cellular,17,apr,1,-1,0,,11:52:13,11:57:10,0
1785,HH30e10e2484,cellular,29,jul,2,-1,0,,13:50:35,13:52:29,DidNotAccept,Oldsmobile,Achieva,2004,F,,,TRUE,2,TRUE,47,services,married,secondary,0,3333,1,1,47,services,married,secondary,0,3333,1,1,cellular,29,jul,2,-1,0,,13:50:35,13:52:29,0
1786,HHddedc48021,cellular,18,may,1,-1,0,,12:14:55,12:20:06,DidNotAccept,Dodge,Caravan,2003,M,,Melanesian,FALSE,3,FALSE,27,management,single,tertiary,0,3347,0,0,27,management,single,tertiary,0,3347,0,0,cellular,18,may,1,-1,0,,12:14:55,12:20:06,0
1787,HHa4a9901b68,cellular,9,nov,1,209,2,failure,15:33:44,15:36:25,Accepted,Saab,9000,2003,F,,,TRUE,2,TRUE,34,admin.,married,secondary,0,2374,1,0,34,admin.,married,secondary,0,2374,1,0,cellular,9,nov,1,209,2,failure,15:33:44,15:36:25,1
1788,HH60e5eaae6d,,5,may,2,-1,0,,15:29:34,15:33:09,DidNotAccept,Volkswagen,Rabbit,2016,M,,,FALSE,5,TRUE,36,services,single,secondary,0,62,1,0,36,services,single,secondary,0,62,1,0,,5,may,2,-1,0,,15:29:34,15:33:09,0
1789,HHe99d55182f,cellular,6,may,4,345,1,failure,16:48:46,16:56:03,DidNotAccept,Mazda,Miata MX-5,2018,M,,,TRUE,4,FALSE,38,technician,single,secondary,0,435,1,0,38,technician,single,secondary,0,435,1,0,cellular,6,may,4,345,1,failure,16:48:46,16:56:03,0
1790,HHb173b57ee9,cellular,5,jun,1,-1,0,,9:28:26,9:33:43,DidNotAccept,Dodge,Durango,2017,M,,,FALSE,4,TRUE,36,management,single,tertiary,0,2163,0,0,36,management,single,tertiary,0,2163,0,0,cellular,5,jun,1,-1,0,,09:28:26,09:33:43,0
1791,HH350e1938a5,telephone,14,jan,1,196,2,success,14:50:10,14:56:22,Accepted,Ford,E150,2017,F,,,TRUE,3,TRUE,70,retired,divorced,primary,0,482,0,0,70,retired,divorced,primary,0,482,0,0,telephone,14,jan,1,196,2,success,14:50:10,14:56:22,1
1792,HHa3a36a7374,cellular,8,jul,1,-1,0,,10:22:10,10:39:17,DidNotAccept,Dodge,Challenger,2019,M,$648.15 ,,FALSE,5,FALSE,54,blue-collar,married,primary,0,175,0,1,54,blue-collar,married,primary,0,175,0,1,cellular,8,jul,1,-1,0,,10:22:10,10:39:17,0
1793,HH9033000fb9,cellular,12,may,1,-1,0,,13:05:44,13:10:21,DidNotAccept,Hyundai,Scoupe,2002,F,,,TRUE,2,TRUE,45,blue-collar,married,secondary,0,266,1,0,45,blue-collar,married,secondary,0,266,1,0,cellular,12,may,1,-1,0,,13:05:44,13:10:21,0
1794,HHda7ed5a881,cellular,2,feb,2,-1,0,,15:41:48,15:48:57,DidNotAccept,Maserati,,2000,M,,,TRUE,1,TRUE,48,services,married,secondary,0,22,0,0,48,services,married,secondary,0,22,0,0,cellular,2,feb,2,-1,0,,15:41:48,15:48:57,0
1795,HH207727f68b,cellular,20,apr,2,-1,0,,11:32:15,11:34:09,Accepted,Mitsubishi,Montero Sport,2008,F,,,FALSE,3,FALSE,32,management,single,tertiary,0,819,1,0,32,management,single,tertiary,0,819,1,0,cellular,20,apr,2,-1,0,,11:32:15,11:34:09,1
1796,HHa11c324cec,telephone,11,may,8,-1,0,,16:10:23,16:10:33,DidNotAccept,Hyundai,XG350,2013,F,,Melanesian,TRUE,4,TRUE,43,entrepreneur,married,primary,0,1318,1,1,43,entrepreneur,married,primary,0,1318,1,1,telephone,11,may,8,-1,0,,16:10:23,16:10:33,0
1797,HH656dd9d81e,cellular,9,jun,2,92,3,success,15:32:53,15:35:36,Accepted,Volvo,S40,2016,M,,,FALSE,5,FALSE,31,management,single,tertiary,0,147,0,0,31,management,single,tertiary,0,147,0,0,cellular,9,jun,2,92,3,success,15:32:53,15:35:36,1
1798,HH530a14b670,cellular,3,feb,1,-1,0,,11:51:20,12:18:35,Accepted,Buick,Century,2015,F,,Pueblo,TRUE,4,TRUE,54,management,married,tertiary,0,1303,0,0,54,management,married,tertiary,0,1303,0,0,cellular,3,feb,1,-1,0,,11:51:20,12:18:35,1
1799,HH1b94c5b893,cellular,15,may,1,177,2,failure,11:11:52,11:22:04,DidNotAccept,Audi,Allroad,2014,M,,,FALSE,4,TRUE,33,services,divorced,secondary,0,1156,1,0,33,services,divorced,secondary,0,1156,1,0,cellular,15,may,1,177,2,failure,11:11:52,11:22:04,0
1800,HH3655b212c3,cellular,9,apr,1,-1,0,,14:43:16,14:47:09,Accepted,Chevrolet,Silverado,2019,F,,,FALSE,2,TRUE,68,retired,divorced,primary,0,695,0,0,68,retired,divorced,primary,0,695,0,0,cellular,9,apr,1,-1,0,,14:43:16,14:47:09,1
1801,HH66a968cbce,cellular,30,jan,2,2,2,other,16:20:58,16:27:40,DidNotAccept,Cadillac,Escalade ESV,2017,M,,,TRUE,3,FALSE,32,management,married,tertiary,0,943,1,0,32,management,married,tertiary,0,943,1,0,cellular,30,jan,2,2,2,other,16:20:58,16:27:40,0
1802,HH69e4fc8939,cellular,7,may,1,-1,0,,14:01:20,14:10:22,Accepted,Chevrolet,S10,2013,M,,,FALSE,5,FALSE,35,management,single,tertiary,0,1618,1,1,35,management,single,tertiary,0,1618,1,1,cellular,7,may,1,-1,0,,14:01:20,14:10:22,1
1803,HH72a475a39a,cellular,3,jun,2,-1,0,,12:10:18,12:14:02,Accepted,Ford,F-Series Super Duty,,M,,Central American,FALSE,5,FALSE,45,admin.,married,secondary,0,204,1,0,45,admin.,married,secondary,0,204,1,0,cellular,3,jun,2,-1,0,,12:10:18,12:14:02,1
1804,HH22808d94a4,cellular,26,may,2,112,2,failure,10:05:02,10:06:36,DidNotAccept,Buick,LeSabre,2007,F,,,TRUE,5,TRUE,60,retired,married,tertiary,0,3461,0,0,60,retired,married,tertiary,0,3461,0,0,cellular,26,may,2,112,2,failure,10:05:02,10:06:36,0
1805,HH1c314543cd,cellular,11,feb,8,-1,0,,9:09:44,9:11:36,Accepted,Maserati,Quattroporte,2019,F,,,TRUE,2,FALSE,30,admin.,single,secondary,0,4448,0,0,30,admin.,single,secondary,0,4448,0,0,cellular,11,feb,8,-1,0,,09:09:44,09:11:36,1
1806,HH58e7dae259,telephone,5,nov,1,-1,0,,11:21:24,11:24:13,Accepted,Saab,9000,1998,F,,Native Hawaiian,FALSE,2,TRUE,50,admin.,divorced,secondary,0,237,0,1,50,admin.,divorced,secondary,0,237,0,1,telephone,5,nov,1,-1,0,,11:21:24,11:24:13,1
1807,HH2fb8afc121,cellular,13,aug,1,-1,0,,16:10:17,16:14:59,Accepted,Hyundai,,2013,F,$46.80 ,Central American,FALSE,2,TRUE,36,technician,married,tertiary,0,341,0,0,36,technician,married,tertiary,0,341,0,0,cellular,13,aug,1,-1,0,,16:10:17,16:14:59,1
1808,HH614dde7099,,20,jun,3,-1,0,,17:10:39,17:19:59,Accepted,Volkswagen,Golf,,F,,,TRUE,2,TRUE,47,technician,married,tertiary,0,1694,0,1,47,technician,married,tertiary,0,1694,0,1,,20,jun,3,-1,0,,17:10:39,17:19:59,1
1809,HH18f3bf8cfa,cellular,12,may,1,354,5,failure,12:31:19,12:32:21,DidNotAccept,Nissan,Murano,2016,F,,,FALSE,2,TRUE,37,technician,married,secondary,0,1109,1,0,37,technician,married,secondary,0,1109,1,0,cellular,12,may,1,354,5,failure,12:31:19,12:32:21,0
1810,HHb47b0bca9f,cellular,16,apr,1,-1,0,,10:39:49,10:41:56,Accepted,Suzuki,Swift,2011,F,$734.43 ,Thai,FALSE,5,FALSE,42,technician,divorced,secondary,0,214,0,0,42,technician,divorced,secondary,0,214,0,0,cellular,16,apr,1,-1,0,,10:39:49,10:41:56,1
1811,HH15b582b813,cellular,11,sep,1,-1,0,,13:35:30,13:39:00,Accepted,Dodge,D350,2003,F,,Delaware,TRUE,4,TRUE,73,retired,married,,0,739,0,0,73,retired,married,,0,739,0,0,cellular,11,sep,1,-1,0,,13:35:30,13:39:00,1
1812,HH3191f5016a,cellular,27,may,3,279,4,success,10:30:41,10:33:34,Accepted,Mercedes-Benz,G-Class,2019,F,,,FALSE,4,TRUE,60,unemployed,married,secondary,0,1047,0,0,60,unemployed,married,secondary,0,1047,0,0,cellular,27,may,3,279,4,success,10:30:41,10:33:34,1
1813,HH1734acf4f5,,5,jun,17,-1,0,,17:31:21,17:31:42,DidNotAccept,Chevrolet,Cavalier,2005,M,,,FALSE,1,TRUE,52,self-employed,single,tertiary,0,1623,1,0,52,self-employed,single,tertiary,0,1623,1,0,,5,jun,17,-1,0,,17:31:21,17:31:42,0
1814,HH54f4c56c76,cellular,23,jul,2,-1,0,,9:21:01,9:24:33,DidNotAccept,Mitsubishi,Mighty Max,2006,F,,,TRUE,4,TRUE,48,services,divorced,primary,0,2805,0,1,48,services,divorced,primary,0,2805,0,1,cellular,23,jul,2,-1,0,,09:21:01,09:24:33,0
1815,HH91176437d3,cellular,21,nov,1,-1,0,,12:52:40,12:53:36,DidNotAccept,Dodge,Nitro,2019,M,,,TRUE,5,TRUE,43,management,married,tertiary,0,13015,1,0,43,management,married,tertiary,0,13015,1,0,cellular,21,nov,1,-1,0,,12:52:40,12:53:36,0
1816,HH213e4acda3,telephone,15,mar,2,195,1,other,17:18:03,17:26:29,Accepted,Dodge,Ram 3500,2012,M,$631.90 ,,TRUE,3,TRUE,82,retired,divorced,primary,0,0,0,0,82,retired,divorced,primary,0,0,0,0,telephone,15,mar,2,195,1,other,17:18:03,17:26:29,1
1817,HH6b44dfcce8,cellular,20,nov,5,-1,0,,14:20:26,14:20:48,DidNotAccept,Chevrolet,1500,2003,F,,,FALSE,1,FALSE,50,management,married,secondary,1,421,0,0,50,management,married,secondary,1,421,0,0,cellular,20,nov,5,-1,0,,14:20:26,14:20:48,0
1818,HH2eb654d558,cellular,12,may,2,173,1,failure,12:42:17,12:45:48,DidNotAccept,Jaguar,XJ Series,2014,F,,,TRUE,2,TRUE,34,technician,married,secondary,0,210,1,1,34,technician,married,secondary,0,210,1,1,cellular,12,may,2,173,1,failure,12:42:17,12:45:48,0
1819,HH4e6fd09a62,cellular,20,apr,1,-1,0,,14:02:05,14:27:55,Accepted,Ford,Mustang,1989,F,,,TRUE,5,FALSE,46,management,married,primary,0,3229,1,0,46,management,married,primary,0,3229,1,0,cellular,20,apr,1,-1,0,,14:02:05,14:27:55,1
1820,HHd7ac61eacc,cellular,17,apr,1,-1,0,,11:57:36,12:04:46,DidNotAccept,Pontiac,Montana,2016,F,,,TRUE,5,FALSE,36,entrepreneur,married,secondary,0,660,1,1,36,entrepreneur,married,secondary,0,660,1,1,cellular,17,apr,1,-1,0,,11:57:36,12:04:46,0
1821,HH2ec710cc2d,cellular,20,aug,1,90,3,success,17:26:21,17:30:54,Accepted,Plymouth,Laser,1999,M,,Puerto Rican,FALSE,3,TRUE,42,management,married,primary,0,5310,1,0,42,management,married,primary,0,5310,1,0,cellular,20,aug,1,90,3,success,17:26:21,17:30:54,1
1822,HH4085756c70,,16,may,1,-1,0,,13:18:41,13:27:16,Accepted,Audi,A8,2016,M,,,TRUE,3,FALSE,36,services,single,,0,281,1,0,36,services,single,,0,281,1,0,,16,may,1,-1,0,,13:18:41,13:27:16,1
1823,HH8fd271e95c,,30,may,3,-1,0,,12:24:19,12:37:51,Accepted,Audi,A4,2014,M,,Honduran,TRUE,2,FALSE,36,technician,single,secondary,0,4136,1,0,36,technician,single,secondary,0,4136,1,0,,30,may,3,-1,0,,12:24:19,12:37:51,1
1824,HH9e7f7117a9,cellular,2,feb,1,-1,0,,12:43:51,12:44:41,DidNotAccept,Chevrolet,Avalanche 1500,2013,M,,,TRUE,4,TRUE,36,management,married,tertiary,0,763,0,0,36,management,married,tertiary,0,763,0,0,cellular,2,feb,1,-1,0,,12:43:51,12:44:41,0
1825,HHe95c5bd5c7,cellular,28,aug,4,-1,0,,10:54:07,10:55:01,DidNotAccept,Chevrolet,Express,,M,,,TRUE,1,FALSE,34,technician,single,secondary,0,0,0,0,34,technician,single,secondary,0,0,0,0,cellular,28,aug,4,-1,0,,10:54:07,10:55:01,0
1826,HH3a984ba49e,cellular,7,jul,1,-1,0,,11:51:41,12:01:15,Accepted,Plymouth,Colt,2003,M,,,FALSE,5,TRUE,45,admin.,divorced,secondary,0,-176,0,1,45,admin.,divorced,secondary,0,-176,0,1,cellular,7,jul,1,-1,0,,11:51:41,12:01:15,1
1827,HH03df852f30,cellular,27,apr,1,-1,0,,11:04:02,11:11:26,Accepted,,X3,2018,M,$874.71 ,,FALSE,5,FALSE,72,self-employed,married,tertiary,0,132,0,0,72,self-employed,married,tertiary,0,132,0,0,cellular,27,apr,1,-1,0,,11:04:02,11:11:26,1
1828,HHc5821998fb,cellular,8,may,1,-1,0,,12:03:14,12:03:57,DidNotAccept,Buick,Reatta,2000,M,,,TRUE,5,FALSE,49,services,single,secondary,0,1884,1,0,49,services,single,secondary,0,1884,1,0,cellular,8,may,1,-1,0,,12:03:14,12:03:57,0
1829,HHf508659de5,cellular,21,nov,1,-1,0,,9:09:42,9:12:28,DidNotAccept,Isuzu,Rodeo Sport,2011,M,,,FALSE,3,TRUE,50,management,married,tertiary,0,19447,1,1,50,management,married,tertiary,0,19447,1,1,cellular,21,nov,1,-1,0,,09:09:42,09:12:28,0
1830,HH443887a505,cellular,5,aug,1,-1,0,,14:57:38,15:15:50,Accepted,Audi,5000S,,M,,,TRUE,4,TRUE,51,admin.,married,secondary,0,949,0,0,51,admin.,married,secondary,0,949,0,0,cellular,5,aug,1,-1,0,,14:57:38,15:15:50,1
1831,HH9454af0ee9,cellular,20,nov,2,189,1,failure,9:16:38,9:22:39,DidNotAccept,Chevrolet,Avalanche,2012,F,,Vietnamese,TRUE,5,FALSE,58,technician,married,secondary,0,5618,1,0,58,technician,married,secondary,0,5618,1,0,cellular,20,nov,2,189,1,failure,09:16:38,09:22:39,0
1832,HH67e7f63cc6,cellular,8,sep,1,-1,0,,11:58:23,12:02:04,DidNotAccept,Mitsubishi,Montero,2010,M,,,FALSE,5,FALSE,22,student,single,,0,2281,0,0,22,student,single,,0,2281,0,0,cellular,8,sep,1,-1,0,,11:58:23,12:02:04,0
1833,HH07a18ddf67,cellular,5,may,1,-1,0,,17:07:55,17:10:06,DidNotAccept,Ford,F150,2019,M,,,FALSE,4,FALSE,35,admin.,married,secondary,0,3854,1,0,35,admin.,married,secondary,0,3854,1,0,cellular,5,may,1,-1,0,,17:07:55,17:10:06,0
1834,HH3ba28b5428,cellular,11,aug,2,-1,0,,14:36:31,14:37:43,DidNotAccept,Ford,F250,,M,,,FALSE,4,TRUE,46,blue-collar,married,,0,209,0,0,46,blue-collar,married,,0,209,0,0,cellular,11,aug,2,-1,0,,14:36:31,14:37:43,0
1835,HH5f458ce098,cellular,21,aug,2,-1,0,,13:18:30,13:19:37,DidNotAccept,Ford,Taurus,2012,M,$873.39 ,,TRUE,5,FALSE,36,technician,single,secondary,0,18,0,0,36,technician,single,secondary,0,18,0,0,cellular,21,aug,2,-1,0,,13:18:30,13:19:37,0
1836,HH621c8f1903,cellular,15,may,1,-1,0,,15:31:34,15:35:33,DidNotAccept,Toyota,MR2,1996,M,,,FALSE,5,FALSE,34,technician,divorced,tertiary,0,1317,1,0,34,technician,divorced,tertiary,0,1317,1,0,cellular,15,may,1,-1,0,,15:31:34,15:35:33,0
1837,HH59caa17c82,cellular,21,nov,2,-1,0,,13:46:24,14:02:29,Accepted,Buick,Somerset,1997,M,$296.94 ,,FALSE,5,FALSE,52,blue-collar,married,secondary,0,580,0,0,52,blue-collar,married,secondary,0,580,0,0,cellular,21,nov,2,-1,0,,13:46:24,14:02:29,1
1838,HH59b5aa1ab5,,23,may,8,-1,0,,11:39:19,12:01:48,Accepted,Kia,Forte,2019,F,,,TRUE,5,TRUE,35,blue-collar,married,primary,0,994,1,0,35,blue-collar,married,primary,0,994,1,0,,23,may,8,-1,0,,11:39:19,12:01:48,1
1839,HH19025fadc5,cellular,20,apr,1,376,1,other,14:19:14,14:22:00,DidNotAccept,Porsche,914,1980,F,,,FALSE,4,FALSE,36,management,single,tertiary,0,3669,0,0,36,management,single,tertiary,0,3669,0,0,cellular,20,apr,1,376,1,other,14:19:14,14:22:00,0
